f1,f2,f3,f4,f5,f6,f7
44.664,11.4785,18.6218,23.3821,18.3381,22.3759,20.2694
10.694,7.647,19.1338,15.1539,18.8348,20.9364,21.1706
18.495,8.474,19.891,21.7352,21.7483,18.8473,20.0338
26.935,19.1945,11.9462,16.8027,23.4679,20.2665,21.8712
2.635,26.7225,16.932,18.3445,17.6455,23.4526,19.7537
15.649,11.458,24.3203,20.584,16.8193,21.7249,19.0966
10.61,23.1455,15.3178,19.4288,21.4598,19.93,18.7098
27.788,11.8275,21.998,14.69,20.4939,21.1707,19.1894
15.616,14.614,14.344,20.0478,18.1252,21.9671,21.9562
13.518,24.653,14.236,26.6932,23.7168,17.3441,19.4301
15.729,28.2475,14.814,19.195,22.2615,18.7734,20.9189
25.405,26.32,18.8622,31.0667,22.8608,20.2588,19.2728
21.623,15.811,19.5207,20.393,18.252,19.6726,19.5187
36.446,19.2465,21.1748,14.8987,27.2447,19.2827,19.9388
26.56,11.808,19.0422,14.3233,22.2584,23.6831,19.3566
17.085,13.91,13.4182,13.1709,21.0643,19.1055,18.9911
23.085,17.8005,9.81,18.2619,19.9819,21.0671,18.4509
28.875,22.266,16.5195,20.0456,19.8995,18.473,20.0512
21.637,22.347,18.992,18.9639,16.8966,22.0391,19.6157
10.719,11.6865,14.7332,20.5833,19.8446,18.5144,19.4499
29.186,17.814,17.318,17.6449,19.5028,21.2824,20.464
10.94,24.0015,13.0723,14.6242,17.6946,20.4244,19.1544
31.902,27.98,15.4242,17.9969,20.1458,21.9997,19.5095
54.844,12.711,22.0063,21.8894,17.3628,22.041,17.9147
11.757,22.1835,20.6953,23.2911,19.3243,18.7496,19.2154
17.215,19.8675,17.0697,20.9477,21.0234,18.2872,20.2422
66.931,24.804,17.2405,19.1868,19.3518,20.545,17.4059
8.576,12.433,14.9663,15.6453,22.6649,18.5865,20.0038
23.127,8.9835,24.1588,19.0353,16.6438,22.6081,19.5796
13.14,13.0775,19.6605,26.9079,17.352,17.2324,20.1015
8.377,11.969,24.775,22.8457,19.6705,20.9769,20.6023
11.438,38.98,11.336,20.8014,22.3449,20.921,18.2158
19.404,26.0665,15.5365,18.9104,20.0446,22.5611,18.9861
9.428,11.2355,24.899,15.929,17.7959,22.7484,21.384
18.353,10.982,13.8603,17.5397,19.2872,21.6613,17.7941
61.167,13.783,15.7422,18.6677,20.049,19.9407,19.6051
17.929,23.628,23.9743,19.9811,19.841,18.3706,20.5115
23.333,19.258,12.4305,16.1523,19.6029,18.5987,19.8252
5.862,18.0225,17.6045,15.2032,19.8756,18.7543,18.719
12.473,48.218,16.0313,25.5567,17.1604,20.1739,19.8653
36.492,13.773,22.8825,14.812,18.022,21.0083,18.5038
31.519,38.929,18.903,19.9434,22.6716,16.9979,18.7146
11.916,24.623,20.0715,17.6975,20.1611,21.0077,20.1314
12.168,18.201,16.5448,20.4351,18.6822,18.9202,20.2845
13.9,14.721,22.2323,20.3447,18.9622,19.6681,18.8046
7.175,14.6595,26.7143,17.6491,22.5976,19.7219,19.6289
24.204,17.858,30.5723,18.076,20.3966,18.518,19.7473
18.926,24.1845,19.8445,18.8895,18.9994,20.3468,18.9903
15.927,20.77,29.7645,18.7684,21.128,19.4217,18.5259
16.506,22.1695,26.3457,15.5406,20.1647,20.7799,20.17
16.836,34.556,21.0308,15.9992,17.7248,19.698,19.8157
19.713,21.9445,27.6825,15.5643,18.198,20.6464,21.4566
28.838,13.126,27.15,23.7176,21.3075,17.9614,20.0516
9.364,47.1625,13.9402,18.8484,20.0005,20.654,18.1683
6.238,17.908,23.3595,18.874,16.6632,15.9302,20.3815
10.153,18.3935,24.773,21.7415,15.1971,18.9567,18.9849
104.694,19.1745,22.1223,17.7047,18.4766,22.575,22.9487
21.616,18.0295,15.9175,17.9113,19.4368,20.3668,19.0507
14.239,14.8235,25.0043,19.6461,21.5083,20.9374,23.6523
28.283,17.5505,18.0622,18.0685,23.6416,20.0972,20.8998
1.581,16.7215,18.832,19.1124,18.8676,18.2267,20.2916
31.948,31.1285,17.0673,19.9193,21.8659,22.876,19.5186
35.088,21.2945,17.0303,17.2918,19.231,19.1335,21.6148
21.72,15.1745,15.0938,19.8775,22.6438,21.1848,18.3544
26.793,8.179,23.4497,23.5713,20.6767,21.7492,19.6012
15.525,19.2155,11.2407,16.1902,19.5176,21.3058,20.8146
69.206,11.0215,16.2967,20.279,19.2348,20.636,20.1431
35.2,17.0395,17.9817,23.6558,17.2186,20.5481,20.3347
17.458,13.316,20.0882,14.5528,23.3128,20.502,18.603
26.528,31.5055,21.6878,14.6378,22.4393,22.6405,18.0244
15.952,25.2535,23.2133,19.8809,19.0915,19.173,17.814
5.617,17.1505,19.248,16.8542,19.1755,19.2537,20.081
15.525,30.254,14.5365,15.3798,20.6763,20.4514,18.0979
21.845,16.1395,22.329,16.082,21.6933,19.7439,18.4838
12.954,32.432,18.407,25.6137,21.6807,21.3178,20.9009
9.768,14.7695,17.4187,20.8483,21.8176,19.2211,21.7658
27.958,19.498,25.0108,18.5228,17.0589,20.0837,20.2469
32.676,35.0505,15.4108,16.6985,25.5528,22.2574,18.1413
24.75,13.9395,18.8243,20.008,24.8391,19.0885,18.1553
8.839,31.692,15.6665,20.8627,16.4328,20.9792,18.9822
52.266,29.775,18.5293,20.4959,19.5633,23.2368,19.9441
11.651,13.0305,20.8495,23.0363,21.5329,20.5057,18.369
12.841,10.244,19.167,16.7162,22.6044,19.1595,18.9951
11.657,14.049,20.6573,23.2695,18.3996,20.3479,19.6055
23.712,15.668,24.5048,18.3483,20.0354,19.5992,18.2246
34.176,22.8585,13.1355,18.0184,25.2456,18.5941,20.9917
7.284,30.248,26.7363,14.3246,18.0338,18.8526,19.427
13.976,12.1925,14.744,13.9387,20.3121,18.567,19.3461
30.776,21.194,23.1623,19.556,20.0133,18.2819,19.7328
7.699,14.166,17.846,20.8915,18.4941,20.0969,20.2978
14.595,13.312,18.494,17.7811,20.9594,21.0606,19.5647
18.174,16.092,15.0347,22.1683,19.9433,22.8517,20.1305
12.375,29.8415,22.0168,18.8154,20.5034,18.6739,21.1397
17.215,9.506,14.3658,19.9656,18.9844,20.1862,18.0646
27.798,14.648,18.2487,18.345,20.071,19.2108,17.6226
20.835,18.374,9.7275,24.0929,22.5645,22.627,20.0061
14.054,25.5605,23.2978,24.343,19.3845,19.6714,21.5145
18.406,13.1645,24.82,19.8196,19.0578,18.8743,21.0766
20.417,14.3345,14.433,21.8567,21.4679,20.7759,19.2289
26.001,25.998,27.6408,20.9662,18.6996,18.2614,20.1092
18.54,25.238,17.8413,21.4334,20.3493,20.1162,20.8016
31.57,22.0675,12.3405,13.2285,24.1656,19.7614,18.693
18.872,25.716,21.3773,17.9668,18.9996,18.4577,18.6622
14.571,9.0005,21.0983,17.0037,19.1773,20.2554,20.2496
13.811,24.256,17.1575,21.7492,20.8556,17.6198,20.7083
21.102,12.6355,18.993,47.1488,21.1029,20.3624,18.7037
27.576,16.577,15.038,18.3369,20.5505,17.2821,17.3913
7.942,12.481,20.9097,14.826,25.9231,19.6197,19.6881
26.935,20.181,23.2487,16.7387,19.6638,19.5487,17.5048
26.096,21.667,13.7672,17.5886,21.3476,20.5536,18.8043
74.168,10.0025,13.7052,22.0627,17.5156,19.1002,18.8759
17.682,20.243,15.3918,19.1203,20.8035,20.1312,22.4886
18.994,14.842,11.2315,18.233,22.4435,19.6908,19.1462
22.253,16.1615,16.9947,17.7997,18.2522,19.209,19.2579
32.691,22.916,16.9635,16.9762,18.6486,19.8405,17.5373
14.905,36.7805,13.3178,12.14,20.5499,21.0876,20.4212
29.029,10.929,21.6008,22.127,17.9589,19.0784,19.0522
31.165,22.23,21.1457,19.339,19.2292,19.2305,20.1919
27.956,17.4685,39.8235,16.8548,18.0832,20.4664,18.2376
13.973,13.508,25.534,16.2173,19.622,18.5527,19.8852
13.518,22.1605,20.173,23.299,17.8214,17.5056,20.7334
25.65,14.7605,21.851,21.9902,19.3125,18.3238,19.7631
12.014,24.1395,31.9335,32.1776,16.1374,20.6922,20.2771
14.248,21.062,10.7155,17.4128,20.4263,17.7385,19.0781
26.78,12.2945,20.138,18.6729,21.1201,20.8977,20.2754
9.454,46.8095,11.9075,19.9076,19.0737,19.5867,19.7016
14.514,11.989,21.1185,17.6013,17.596,18.1959,19.3786
19.027,25.686,25.9985,24.2887,24.5253,16.6159,19.9032
21.662,17.192,22.666,23.1309,25.0637,22.8025,19.6561
19.907,10.4745,16.517,20.8279,20.6396,17.2051,20.3134
16.018,26.277,14.548,18.5812,18.4852,20.8616,19.5075
14.437,11.762,17.2357,24.4079,18.8626,18.2975,18.4409
12.992,26.347,18.8985,20.1546,19.0701,18.0164,19.6217
20.793,16.1405,15.5262,19.1588,21.3024,22.1866,19.3623
18.427,15.284,15.3025,24.9217,18.6761,20.8301,20.6555
11.776,11.883,24.7215,17.3563,19.7455,20.3745,20.1469
12.051,17.724,19.779,17.3534,23.767,18.5393,18.8036
17.984,17.086,19.606,21.2877,21.487,17.8923,19.2965
51.911,25.7505,17.7985,17.0638,18.0775,20.9017,19.6645
14.77,33.6325,29.2613,15.1368,21.2653,17.0705,21.3823
16.426,29.407,21.0345,15.2528,19.8195,21.7725,17.5248
18.748,27.9445,23.6065,22.659,17.9291,20.9954,19.1489
19.233,25.234,18.886,20.2274,21.1953,17.9199,20.0763
27.022,31.815,20.9143,13.5016,20.3566,17.6684,19.5994
14.713,13.197,18.7207,45.166,19.7961,21.4819,20.5775
34.709,22.471,18.3727,18.1686,16.7266,17.7282,19.001
17.288,41.778,18.9447,16.9983,21.2414,21.0577,20.779
25.814,17.1565,15.4265,21.0443,18.991,19.9653,18.9418
21.791,11.396,17.0965,21.3852,19.7306,20.4383,19.5978
41.955,12.66,20.7657,18.3303,19.7921,19.212,20.1625
21.668,21.975,15.789,18.4492,18.4663,18.8285,20.9801
16.766,24.542,23.582,16.0798,18.4492,18.6095,19.5151
16.037,13.332,18.0103,19.4955,20.6216,19.311,19.678
3.942,16.392,12.0442,18.8733,19.8891,20.4197,19.2743
14.432,11.6225,13.8193,17.2203,20.9724,19.1877,19.7456
7.812,18.3185,14.8368,17.8795,14.2672,17.8198,18.6652
24.78,33.531,28.2695,20.5036,19.0751,18.3431,19.8269
11.285,14.34,10.4168,25.8784,21.6497,19.086,20.4691
17.632,22.8625,23.352,16.7849,17.1906,20.9409,19.755
28.84,26.2595,22.3727,20.4166,17.3737,19.3218,19.4018
4.524,20.576,13.137,20.7582,19.4523,18.4797,20.4546
23.102,14.3735,32.366,22.12,19.787,22.0894,21.5347
20.417,30.1235,26.409,17.2722,20.5684,19.5986,20.2123
16.962,23.8385,17.8053,18.0154,18.529,18.0107,19.6368
24.883,16.492,18.1015,19.502,19.4198,19.4594,23.2698
38.717,36.3155,23.4395,17.6921,21.6875,19.7983,20.0181
11.833,12.441,23.0897,18.4291,20.9644,18.8405,17.7985
114.719,22.416,23.3253,20.03,17.2359,20.6541,18.1284
15.556,78.455,14.2445,26.5378,20.3254,19.6566,17.9296
65.5,15.688,22.0055,18.6359,19.9369,18.3241,19.5622
14.301,24.352,27.1698,11.8771,17.0447,18.9514,18.5145
10.292,25.6565,18.407,29.1663,22.337,18.1005,18.9338
40.834,25.6185,22.4865,27.5791,20.9738,18.6998,21.7545
31.398,11.3055,24.6065,15.3355,17.4442,21.6402,19.2175
10.581,20.5735,13.721,17.4188,17.6635,18.2502,18.579
15.579,17.1205,13.8785,27.4535,22.0174,21.3812,19.726
4.425,34.203,17.8298,19.6568,20.8564,22.405,21.1319
24.094,12.213,19.9178,17.688,21.3188,20.5082,22.934
7.759,21.3215,17.329,23.3266,18.7242,17.5555,18.2633
41.228,14.309,16.9232,19.3815,19.4326,22.5476,23.0255
12.992,26.92,27.0183,19.869,20.995,17.111,18.8134
22.181,21.6475,33.0913,23.3042,17.466,19.2255,20.5588
11.797,7.0805,16.1788,23.698,22.3539,19.7801,19.83
8.071,15.6125,15.17,19.4382,18.5789,20.9829,18.8056
20.638,22.183,20.1578,20.9474,18.5506,19.1774,19.5116
7.585,9.414,21.7995,15.7996,18.5547,18.7924,18.3512
14.561,15.4435,20.1765,22.2665,18.2214,22.5695,19.7119
26.008,18.27,20.57,21.6556,16.7898,23.3279,19.8299
13.403,18.105,25.9113,20.228,17.2564,18.541,19.9426
10.894,17.4985,16.4913,18.8273,19.3912,19.5605,20.6602
7.682,25.1205,26.9895,21.188,20.3079,26.329,19.2753
14.173,40.899,17.0645,22.2476,21.0764,20.9756,20.4755
14.819,20.526,28.4415,20.7692,17.9771,19.5956,21.8826
17.2,17.3955,24.6358,15.3435,17.5,22.2039,21.4897
9.78,15.6185,11.7102,23.5184,21.0369,20.0705,19.5141
12.159,17.576,14.7602,16.1892,20.7586,20.5128,20.637
28.499,15.4505,13.1952,20.1512,19.092,19.5254,20.3132
31.226,14.2385,12.3782,18.6807,20.0815,19.5117,18.995
32.275,11.4115,9.4442,18.6624,16.5506,23.3182,22.478
6.662,12.6025,24.2082,26.5929,19.8412,19.9114,19.9632
10.574,14.7065,14.723,19.7151,16.965,18.2156,19.2978
13.419,17.032,14.411,15.4369,16.2667,18.4932,19.974
27.952,21.808,7.912,17.6925,25.4542,18.7896,18.9624
24.128,18.483,34.383,17.2104,20.1508,20.4128,19.1683
12.753,15.6565,15.4555,17.7472,17.9227,18.9311,18.3635
22.665,18.6795,19.9462,24.9275,16.4874,22.6981,19.5533
14.187,13.7025,27.2308,16.4025,21.5622,19.3171,19.3111
26.001,18.725,14.959,15.0779,20.161,20.969,19.8026
13.382,22.3715,15.1325,18.3698,17.7714,20.5169,20.5694
13.086,20.091,10.8215,16.9108,18.8236,20.1526,21.1604
42.929,18.548,18.678,23.0353,18.1033,18.4632,19.2955
22.587,17.7085,23.0627,25.5506,17.9294,18.7428,21.942
19.079,13.78,27.9835,19.226,21.673,16.2483,21.1045
9.151,20.408,24.6925,18.6583,22.7002,19.8005,19.1706
24.275,21.044,20.361,14.3409,21.0336,18.9457,20.593
47.619,17.185,16.7375,15.9029,20.6266,16.6823,20.5501
7.566,18.729,14.0055,24.3409,19.6911,21.2485,19.3103
17.101,25.296,28.0063,15.9397,21.0579,18.9135,20.0767
11.406,22.98,14.6578,17.9481,18.1781,16.606,20.3612
33.571,28.113,20.4005,22.982,18.9006,19.5897,22.5394
13.213,8.657,13.4882,20.5466,15.4321,17.4505,20.2099
19.472,25.403,15.295,20.3527,20.3526,19.5171,20.1693
17.458,28.533,18.1265,21.6778,22.7279,20.4876,18.8001
22.463,34.0895,11.3238,14.2351,19.0755,21.3142,23.8642
34.416,9.9805,16.2495,23.3138,17.8782,21.2611,18.4173
10.363,20.428,18.7343,16.6928,16.2629,22.2704,18.8443
9.201,21.695,16.1165,21.934,25.5742,19.5292,19.6907
10.752,20.68,13.6628,14.8941,17.9708,20.9647,19.0705
23.602,17.436,20.1505,18.1198,20.825,19.9182,18.2568
41.557,15.597,18.0213,15.8919,21.1658,16.3645,20.5987
23.102,28.978,18.242,19.1014,16.9254,17.9427,19.4419
13.143,10.9935,15.0455,19.0227,18.9143,18.3679,19.0995
7.66,15.55,13.5025,14.3484,15.3529,18.5428,17.7687
24.55,11.6435,11.3698,15.5889,19.9838,19.4216,19.1479
6.837,12.9015,22.0993,20.1504,22.3438,19.9817,20.2619
18.406,24.7545,34.2735,16.4632,20.6201,19.9065,22.3363
17.563,20.2325,22.4195,14.7609,18.2729,19.1399,20.7103
24.501,33.739,18.349,26.3611,17.1836,17.5981,19.256
21.043,15.1065,18.4155,19.2771,19.8652,20.1715,18.2744
24.116,12.7795,18.8055,42.5087,22.2502,17.8187,19.129
28.285,8.1075,22.6255,22.6692,20.4281,19.2064,17.8293
15.577,14.8235,22.6255,19.793,19.5024,20.0046,18.1536
76.787,19.952,31.3433,18.4263,22.0497,18.607,20.4987
9.594,12.729,17.8468,19.3806,18.827,17.8421,19.1864
21.249,18.045,18.7727,18.2448,17.9377,19.0487,19.6424
14.28,17.7,23.7613,20.3664,20.4862,22.9347,20.5057
8.151,14.607,34.304,17.1378,20.4724,20.7389,21.4288
12.804,14.4225,21.9422,40.7855,17.1846,18.1151,18.9982
24.115,24.3215,15.18,16.1402,18.9936,19.8822,19.687
17.161,41.094,17.768,18.2923,18.2253,18.81,21.7329
35.088,14.186,16.3815,17.8916,19.3996,19.389,19.9383
15.121,25.533,18.8953,20.7092,19.2223,20.0766,19.8157
15.622,9.6995,15.3055,14.4565,22.1011,23.2286,19.5866
8.166,42.8525,14.789,24.1701,18.7383,17.367,20.1205
6.544,15.796,9.7085,20.0377,21.0339,18.5776,18.5106
16.435,50.4885,37.6733,15.778,17.3416,20.5518,17.0337
25.59,14.836,21.039,24.188,21.1352,19.3824,19.978
12.061,16.819,13.063,15.4605,14.5044,20.8786,18.8013
13.039,67.0215,17.5495,23.6883,18.6041,21.7593,20.0639
31.944,17.3635,11.5142,20.3171,18.082,20.5201,17.7815
22.655,11.5695,16.4415,17.042,21.384,17.1567,20.7934
12.003,28.5125,21.3843,17.7621,16.7881,18.9724,20.2069
9.749,22.183,11.906,25.4342,14.4914,18.7303,23.0893
4.524,33.826,23.2278,22.9424,27.3904,16.515,20.652
32.416,23.889,22.1713,20.9246,20.4218,19.8991,18.4488
17.364,24.684,28.5887,16.5126,18.2218,20.1132,20.8106
14.481,29.517,21.6698,16.371,17.8133,20.5587,18.8495
10.752,19.943,16.1123,22.7776,19.1461,22.4703,20.6336
15.557,22.741,16.2882,14.1432,23.2727,21.093,19.4509
25.245,23.065,22.8435,22.4689,20.9061,21.0601,18.7661
23.41,26.6005,12.6572,17.1863,19.4265,18.632,18.5674
34.744,14.463,21.8938,23.532,19.7707,19.8258,20.4157
14.334,15.55,19.8665,15.128,16.9354,20.2152,19.5048
39.729,31.3405,16.4612,18.4814,19.0859,20.0031,18.3743
11.723,20.2605,25.5183,20.3462,19.5628,20.504,21.2805
27.028,22.0275,16.8738,23.6191,19.3561,21.0992,18.3205
4.911,21.0645,18.5452,32.443,18.7813,17.8502,21.1754
15.856,10.037,26.0945,21.5868,20.8153,19.5357,18.3236
17.781,29.7105,14.4868,18.4426,19.3432,18.2709,19.7472
15.85,28.207,22.3175,28.9734,18.3378,19.0535,19.7333
8.51,23.14,14.1167,23.3518,21.6597,22.1984,18.9646
16.315,8.245,15.0608,17.8456,19.6484,18.3008,21.8265
23.419,13.7015,11.0332,23.8901,19.6214,19.6472,18.9968
28.205,9.2855,20.1175,24.4974,19.6917,21.7694,19.3015
8.573,30.424,12.2397,20.6305,19.6779,19.0639,20.2073
18.13,24.805,18.4475,14.4648,16.9704,18.3434,21.9211
18.426,30.1245,19.7087,17.6652,20.0295,17.0504,20.1101
16.487,13.256,15.896,17.0473,17.8732,17.7322,19.7606
21.545,14.9545,14.1342,18.1984,18.118,20.5697,21.0688
27.491,19.8215,20.0945,17.6483,18.083,18.8065,20.9383
3.955,23.4915,22.7185,15.7737,17.1174,17.5225,20.4322
10.958,15.451,17.4133,32.396,20.2821,17.4871,19.2333
46.175,31.9485,15.958,20.331,18.6615,18.2631,22.8225
10.657,13.074,26.9827,20.2989,24.6188,19.3454,19.8055
15.647,21.0265,16.7175,12.3262,18.9081,20.4513,21.6817
10.626,32.4085,20.3508,25.2957,17.5923,17.3004,18.6988
9.34,56.7145,25.824,17.02,22.1845,22.5087,20.0806
35.992,14.106,19.3788,25.1932,20.5778,22.4686,19.0207
12.263,13.1295,25.5768,18.9984,21.3913,19.2823,19.6177
12.101,19.9075,13.2065,15.1889,23.4187,19.0101,20.2397
21.834,13.053,34.5465,21.8302,23.851,17.4736,17.8899
24.622,15.2055,17.773,17.8552,17.1654,21.0422,20.5032
29.291,15.595,20.379,24.8862,17.0668,18.1193,19.2545
24.512,12.275,16.5583,16.213,18.0442,16.9554,19.6951
28.384,18.53,16.6403,22.3216,18.3663,22.4341,19.7472
26.126,14.164,19.23,20.4715,26.7289,18.4083,20.9197
21.802,18.6525,15.381,17.5384,17.0537,19.3114,19.8878
23.527,25.54,41.3935,14.7374,17.1683,18.7929,20.8888
21.028,10.5995,23.4063,17.9848,21.0674,20.0658,22.6248
10.821,25.11,23.9175,21.1875,17.3836,20.3181,22.8731
43.979,28.774,19.123,22.2222,17.6773,18.818,19.5433
15.748,14.217,11.901,17.6774,21.8829,17.6571,18.9591
21.506,12.8915,20.7257,20.1997,19.4501,18.8917,21.6473
18.077,26.903,16.385,17.0215,22.5157,20.8788,18.9755
20.544,11.7325,13.592,21.3008,19.9732,21.8478,20.5889
23.98,18.2695,20.2652,16.3537,18.3816,19.619,18.7719
10.946,15.7595,25.1148,16.9361,19.1203,20.8423,20.1467
15.973,23.309,24.0275,20.2633,18.4646,18.6838,20.1464
19.233,27.7755,23.5413,26.1717,24.52,18.2692,19.8128
41.772,11.646,28.9103,22.1243,20.6189,22.2851,18.8216
18.485,13.2325,17.8528,15.7301,23.8294,19.8443,19.0133
13.232,21.6985,17.811,15.5863,22.8264,18.3119,20.1592
15.632,17.892,23.273,21.8106,17.0332,19.9,18.8605
45.271,18.713,24.6893,14.766,20.0488,20.6509,19.6883
9.431,32.3505,13.557,17.7773,20.5473,18.7909,20.204
10.631,12.266,19.2515,20.7928,18.5736,20.6123,18.6656
